ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,065B139CC3314CD150CB9859A4338C517C5FF926.STORY,SYSSUM.TXT,0.76190,0.23358,0.35754,1
ROUGE-1,0890D34D8E62D927B23E120D99CC20D887FA605D.STORY,SYSSUM.TXT,0.32143,0.06870,0.11321,1
ROUGE-1,0BD415A2AD3729A4A31C3A53E62E04617458464C.STORY,SYSSUM.TXT,0.40351,0.09914,0.15917,1
ROUGE-1,0694787E6484D1A05C2C9046568EED358A9A0E59.STORY,SYSSUM.TXT,0.45902,0.14583,0.22134,1
ROUGE-1,060ECA2F7301BE29235F5AABB8CA6FBB2759DF60.STORY,SYSSUM.TXT,0.65000,0.07365,0.13232,1
ROUGE-1,087F4BD441C0032CAEC0A1F65A139D336A09D133.STORY,SYSSUM.TXT,0.38983,0.23232,0.29114,1
ROUGE-1,0C90CD63FAFF6E91B657A1BD75892AF5076710D7.STORY,SYSSUM.TXT,0.46939,0.13143,0.20536,1
ROUGE-1,0F4DF11914B7687952C46EA47A450887EE360096.STORY,SYSSUM.TXT,0.58333,0.11382,0.19048,1
ROUGE-1,1B1CCD0D0632C30B0465B8BC959FD0FB9C11BB32.STORY,SYSSUM.TXT,0.46154,0.21429,0.29268,1
ROUGE-1,0C5EC67F7B1D7A2FDB0A3F3FFB8263D8D9DDF872.STORY,SYSSUM.TXT,0.52174,0.04938,0.09023,1
ROUGE-1,1019066942464C49AAF820C1F6F496B30A96D409.STORY,SYSSUM.TXT,0.45652,0.08714,0.14634,1
ROUGE-1,06884C5660CBE39D0D90E571F1F013EE4C446337.STORY,SYSSUM.TXT,0.48148,0.18978,0.27225,1
ROUGE-1,05B4AFFF84C2BDDF435A2FAF890FE43BC7219182.STORY,SYSSUM.TXT,0.37838,0.18182,0.24561,1
ROUGE-1,0D9FE6616671D90E1092B0CBCEC16DB9950DADE1.STORY,SYSSUM.TXT,0.52632,0.10526,0.17544,1
ROUGE-1,1630CA6217CA6123668A4F9738CA323A1C6F620A.STORY,SYSSUM.TXT,0.65854,0.11345,0.19355,1
ROUGE-1,01D2590CDCB834112DD0763644ECDC76FA657E75.STORY,SYSSUM.TXT,0.53846,0.06287,0.11260,1
ROUGE-1,0A77E07A55DE5B44271F9487BD2B8B1A80C9E880.STORY,SYSSUM.TXT,0.52000,0.08667,0.14857,1
ROUGE-1,115E0DA2973E779C787D64DEBEFD677EFAD7A5A9.STORY,SYSSUM.TXT,0.63158,0.09917,0.17143,1
ROUGE-1,0D3C8C276D079C4C225F034C69AA024CDAB7869D.STORY,SYSSUM.TXT,0.38636,0.20482,0.26772,1
ROUGE-1,05AD24003D44AB8E0708CE62DEE821BE1CFEF709.STORY,SYSSUM.TXT,0.33333,0.05208,0.09009,1
ROUGE-1,1146CFC5981CE23511AC1BAC5F3957C30BEBC7B8.STORY,SYSSUM.TXT,0.61290,0.07197,0.12881,1
ROUGE-1,05E27D9B951E9C5A454B85F46BEC24373B1532E3.STORY,SYSSUM.TXT,0.65217,0.14218,0.23346,1
ROUGE-1,1B2659720A53949E236D87B5AFBFB0D93E2BFA8A.STORY,SYSSUM.TXT,0.35897,0.06731,0.11336,1
ROUGE-1,1A96F64F4C9E80DD0ADCE0F8790B442C39DFDB0D.STORY,SYSSUM.TXT,0.64583,0.17919,0.28054,1
ROUGE-1,0041698B4463A633F912681B96F73648CB012E33.STORY,SYSSUM.TXT,0.62963,0.10303,0.17708,1
ROUGE-1,041B0E2F8214D869C28A088AD93B07B64BC28EB3.STORY,SYSSUM.TXT,0.42623,0.16149,0.23423,1
ROUGE-1,0F61D19CEDF57E7B25D976916359D72B87C61AF4.STORY,SYSSUM.TXT,0.72727,0.09938,0.17486,1
ROUGE-1,0AE191EF90C63EDAACCD8BC441D9C01FF1D59FA6.STORY,SYSSUM.TXT,0.47826,0.08661,0.14667,1
ROUGE-1,166DD3F6E16AB425F8466D996E26CEC1F6FA488D.STORY,SYSSUM.TXT,0.27500,0.08800,0.13333,1
ROUGE-1,04ACFEFDE18CE3EBC764EC8146DEC3677C24FC44.STORY,SYSSUM.TXT,0.54054,0.13423,0.21505,1
ROUGE-1,1B2B696043F4FCC8BD2FF11D8ABC860C36872301.STORY,SYSSUM.TXT,0.46000,0.07850,0.13411,1
ROUGE-1,02084F7548EEE88D9E933A50F6353156BDA16B4F.STORY,SYSSUM.TXT,0.61364,0.10112,0.17363,1
ROUGE-1,19121F4618D0DE84551D1E6556A0BD3A1EF456D8.STORY,SYSSUM.TXT,0.55556,0.20492,0.29940,1
ROUGE-1,0815D2061A8B50FF7D826F0A280085AEE505C4BF.STORY,SYSSUM.TXT,0.34286,0.07186,0.11881,1
ROUGE-1,0CFD1B5BA3A21AA7B7F4208CEA12D5D60C6AEACA.STORY,SYSSUM.TXT,0.39474,0.04310,0.07772,1
ROUGE-1,12AEFCB3C69D12569AA85AF8F95CC974AF1FFD06.STORY,SYSSUM.TXT,0.40476,0.14407,0.21250,1
ROUGE-1,1B66AF4563942570C2ADADF0BF5CF6E3674624C4.STORY,SYSSUM.TXT,0.51613,0.10256,0.17112,1
ROUGE-1,16E8024064FC5EF1FFB677411FD23A48AD8D71B3.STORY,SYSSUM.TXT,0.57692,0.05882,0.10676,1
ROUGE-1,0D67E84418F07499A2A56AD7C1AD83C38AB15C76.STORY,SYSSUM.TXT,0.52727,0.16477,0.25108,1
ROUGE-1,1708406A1A0116D2782A8A373D58D8C0C5ACE5CE.STORY,SYSSUM.TXT,0.35714,0.11450,0.17341,1
ROUGE-1,03F6CCC51F77BE9AC20F0F715E7F905AA3D9C15A.STORY,SYSSUM.TXT,0.23077,0.02844,0.05063,1
ROUGE-1,0A6790F886A42A76945D4A21ED27C4EBD9CA1025.STORY,SYSSUM.TXT,0.62500,0.18421,0.28455,1
ROUGE-1,1383265CB51D293F8804AD251C04DF341E026A30.STORY,SYSSUM.TXT,0.27778,0.14286,0.18868,1
ROUGE-1,01170D9C6028D852E4240B27F99F46AE5336414A.STORY,SYSSUM.TXT,0.50000,0.04377,0.08050,1
ROUGE-1,0F5CEC4C43C19AB1C796299ACFCA864AB7644106.STORY,SYSSUM.TXT,0.48276,0.22764,0.30939,1
ROUGE-1,0709E53F1C13E6A1871C9DA952C56413B0B8690A.STORY,SYSSUM.TXT,0.71053,0.09060,0.16071,1
ROUGE-1,092E97ADBCE1D023F3C22D73B146CF0AC889526D.STORY,SYSSUM.TXT,0.60000,0.09292,0.16092,1
ROUGE-1,1873F849D346B0395306DEAE2B1BD13B869D27AA.STORY,SYSSUM.TXT,0.53191,0.18248,0.27174,1
ROUGE-1,08EEDDF1F177F87FB0D3FAFBF11A1421516EBFF4.STORY,SYSSUM.TXT,0.30233,0.06701,0.10970,1
ROUGE-1,17D55A7A4CD188FE0220A74764FB535A7DA3A2D1.STORY,SYSSUM.TXT,0.48936,0.19492,0.27879,1
ROUGE-1,087A4516360CF6AA32ECCE38DC17BCB113D66106.STORY,SYSSUM.TXT,0.70588,0.07295,0.13223,1
ROUGE-1,084C4623F5420F3AE100471BCCE1E589E54F5031.STORY,SYSSUM.TXT,0.51852,0.05385,0.09756,1
ROUGE-1,115A9F2A41C138BF4F70875F8A1B80729925E731.STORY,SYSSUM.TXT,0.74359,0.10069,0.17737,1
ROUGE-1,0F9F37A543106B59D48C8B97A45DF763C414B614.STORY,SYSSUM.TXT,0.68085,0.13734,0.22857,1
ROUGE-1,19D14E2CB5864A2761BD21D98F267CCBDF2C1D63.STORY,SYSSUM.TXT,0.52273,0.11979,0.19492,1
ROUGE-1,1ACEEA48124B61523034375F54235909443CA8A1.STORY,SYSSUM.TXT,0.69565,0.15764,0.25703,1
ROUGE-1,0C2C585D3084FBAA9DE06FD28F90E4FAB8C1BD09.STORY,SYSSUM.TXT,0.41818,0.18548,0.25698,1
ROUGE-1,0B6D5CF34240AEA1A6C8C6FF09FF5C91D0DE6CFB.STORY,SYSSUM.TXT,0.74286,0.04887,0.09171,1
ROUGE-1,0246F64A1DA528EA94BD1D3B17562A2FDA8938F6.STORY,SYSSUM.TXT,0.48780,0.07519,0.13029,1
ROUGE-1,16D141F3F99F870F12C9AFD408729CFE3DBC867B.STORY,SYSSUM.TXT,0.49180,0.12658,0.20134,1
ROUGE-1,17A5CA7828F830F77E037A67EF76144D11351496.STORY,SYSSUM.TXT,0.68000,0.37363,0.48227,1
ROUGE-1,00FA48A209242751AF7814A89FD893895387A81D.STORY,SYSSUM.TXT,0.41270,0.09059,0.14857,1
ROUGE-1,1A2DD3ABBB07F9168335B2BA6B4F2DD74D1F96E5.STORY,SYSSUM.TXT,0.67347,0.10030,0.17460,1
ROUGE-1,0080A94A2C7A15E2E9D6E1705510E1B2E662B894.STORY,SYSSUM.TXT,0.78378,0.15026,0.25217,1
ROUGE-1,031E02F32FC847B277933AC3A11ED5ED3035BE0E.STORY,SYSSUM.TXT,0.51724,0.07042,0.12397,1
ROUGE-1,0C5913A7D5A8E494BFCDDE1A1C1EA6B4B2998AF0.STORY,SYSSUM.TXT,0.59322,0.20349,0.30303,1
ROUGE-1,14D4943E636B0174DD37583C58D9AC78435A0952.STORY,SYSSUM.TXT,0.42857,0.08750,0.14533,1
ROUGE-1,158A1654460091703263755CF9F2809BF3326535.STORY,SYSSUM.TXT,0.56250,0.06601,0.11816,1
ROUGE-1,168C4FDCB0ED62B3BAEE7DEC0FB3B3002207A2CB.STORY,SYSSUM.TXT,0.64286,0.09574,0.16667,1
ROUGE-1,0C209BB1105F556605A7FD36598DF62A6D41FB7B.STORY,SYSSUM.TXT,0.58824,0.08032,0.14134,1
ROUGE-1,11B23C98CC7EE6D263EE5F9FCF5D92C67880D9BC.STORY,SYSSUM.TXT,0.63636,0.19310,0.29630,1
ROUGE-1,0C612A43B08F70E7718995278A1675C7A2CF0987.STORY,SYSSUM.TXT,0.62500,0.12367,0.20649,1
ROUGE-1,07382CF384F122707B90235D8866F1BA932AFE5A.STORY,SYSSUM.TXT,0.52778,0.16379,0.25000,1
ROUGE-1,0C345C487752BF97CA291CE2F24151E2695537CB.STORY,SYSSUM.TXT,0.50909,0.26168,0.34568,1
ROUGE-1,0E6CA38B564FF83A4BFA6E60F8F6CDA02F887AD0.STORY,SYSSUM.TXT,0.52000,0.13684,0.21667,1
ROUGE-1,01132C28C2BC8A8B7246B8784F5E65D0F9489DA2.STORY,SYSSUM.TXT,0.52778,0.18447,0.27338,1
ROUGE-1,11DB852F8CE2BF718DCBF4AC12321CFFDA44464E.STORY,SYSSUM.TXT,0.63415,0.16149,0.25743,1
ROUGE-1,03598A846A2093DA1DCC95C785BF6FC8542A9D43.STORY,SYSSUM.TXT,0.77778,0.07368,0.13462,1
ROUGE-1,04328A415752B9CE72079374DB39BFACF7969238.STORY,SYSSUM.TXT,0.45161,0.09333,0.15470,1
ROUGE-1,0D18D408448A97A0D53F93302BA948221897C6F9.STORY,SYSSUM.TXT,0.65625,0.11111,0.19005,1
ROUGE-1,138C575E2FEF915B11D8F1619B786BC33F8803A6.STORY,SYSSUM.TXT,0.54545,0.12500,0.20339,1
ROUGE-1,16FE91A54D9817DA57DE0C1C7F94C5263A106FAC.STORY,SYSSUM.TXT,0.62162,0.16912,0.26590,1
ROUGE-1,16EA283BF38D0A11ADAD38F226CA63E6F6C87A98.STORY,SYSSUM.TXT,0.50000,0.09310,0.15698,1
ROUGE-1,0849D7D2D5A53147E5D29F89844125118121D735.STORY,SYSSUM.TXT,0.67568,0.21930,0.33113,1
ROUGE-1,0D388D29EE365F1AB40A20016602A1C4DB8F1A16.STORY,SYSSUM.TXT,0.40385,0.15789,0.22703,1
ROUGE-1,189ADCE83C527882929108C234073A943B342676.STORY,SYSSUM.TXT,0.43750,0.09292,0.15328,1
ROUGE-1,010446098E67C9F93A5916646DF3C3FE76C6DA79.STORY,SYSSUM.TXT,0.40000,0.09091,0.14815,1
ROUGE-1,0A71A4E31E3D1AC4915C38671D5BAB7AC53A6D07.STORY,SYSSUM.TXT,0.43396,0.21495,0.28750,1
ROUGE-1,084727FB1597B43B3B28F0CD0DDB6435617EE9F0.STORY,SYSSUM.TXT,0.38776,0.09500,0.15261,1
ROUGE-1,05CD57120CA413E4317526AF8D469AFD593CF767.STORY,SYSSUM.TXT,0.52083,0.20661,0.29586,1
ROUGE-1,0D63CC5FE993185DCD0C8E7CB0F3784400434EA9.STORY,SYSSUM.TXT,0.60714,0.08763,0.15315,1
ROUGE-1,0EB41802C7374A25FF8321541C67AE10AEE8E429.STORY,SYSSUM.TXT,0.65000,0.18440,0.28729,1
ROUGE-1,030431BBCC1D93FD62D391D818476E8339CB67B7.STORY,SYSSUM.TXT,0.66038,0.11254,0.19231,1
ROUGE-1,17531B5E8468D5B4755D9B57E6E8B2C1E79E4C74.STORY,SYSSUM.TXT,0.64000,0.08602,0.15166,1
ROUGE-1,1A71C481191A57D4AE387450F040D1DA83C10EB1.STORY,SYSSUM.TXT,0.63636,0.14359,0.23431,1
ROUGE-1,0D429475F20B4EF8C01DD7242F1DB63BEA4E5F28.STORY,SYSSUM.TXT,0.42105,0.09357,0.15311,1
ROUGE-1,01A543E0323A0D0F8458C512516A73372416EE2D.STORY,SYSSUM.TXT,0.65957,0.13656,0.22628,1
ROUGE-1,0182D7D55CF31FCD4E358F6466036779BAFF0108.STORY,SYSSUM.TXT,0.52830,0.27451,0.36129,1
ROUGE-1,16A32CA77CD361480464222782F06168605433CC.STORY,SYSSUM.TXT,0.34375,0.11828,0.17600,1
ROUGE-1,0E0D64FBB3556FF6777E7B3C379C54B4ECA26A51.STORY,SYSSUM.TXT,0.58974,0.19328,0.29114,1
ROUGE-1,03122B91950B24A507587616EB1D47C035CDDF9A.STORY,SYSSUM.TXT,0.64444,0.12446,0.20863,1
ROUGE-1,0BA9A7F061F1085A90ACDB64ADF61108BCE7B334.STORY,SYSSUM.TXT,0.42500,0.11888,0.18579,1
ROUGE-1,07C2C6F2B5C63E70CE1A12D52DCDB7C4E6845ACA.STORY,SYSSUM.TXT,0.45763,0.16071,0.23789,1
ROUGE-1,0DF400722C4AC59E1EE3C0D78BCF1DA20A73EAB9.STORY,SYSSUM.TXT,0.41463,0.13710,0.20606,1
ROUGE-1,0B7006F5F15B894AF1F78AE7C2CE570BB4DE2C8A.STORY,SYSSUM.TXT,0.66667,0.11644,0.19825,1
ROUGE-1,0750DA22697DF8026E125CE5EE4B410EBCB74811.STORY,SYSSUM.TXT,0.44444,0.11905,0.18779,1
ROUGE-1,053AC2F67829F2E1CE5132BA10E10A4291C140F4.STORY,SYSSUM.TXT,0.87500,0.19774,0.32258,1
ROUGE-1,122FAD6788A7A2A73418DB7F507F8E9D4ECE47FE.STORY,SYSSUM.TXT,0.48571,0.07054,0.12319,1
ROUGE-1,13485CE2EDCD9C0F6F2E09780BA05DFA281D00A0.STORY,SYSSUM.TXT,0.48837,0.10825,0.17722,1
ROUGE-1,00F23C2AC2D8A4D208BE808F6B5ED5077D5A274D.STORY,SYSSUM.TXT,0.58182,0.10667,0.18028,1
ROUGE-1,06BC2F0272D033B123E9EEBBB221C62D7D51C283.STORY,SYSSUM.TXT,0.72340,0.21250,0.32850,1
ROUGE-1,0BB4C40199183F74CCEC3094060BABB1DC89B33E.STORY,SYSSUM.TXT,0.59574,0.14894,0.23830,1
ROUGE-1,10FC2D822F9622CC15E827756D3E3E35FC0F34A6.STORY,SYSSUM.TXT,0.56667,0.10692,0.17989,1
ROUGE-1,155A38B9A277CC64FE699F79C6379E982E78E9D2.STORY,SYSSUM.TXT,0.60417,0.18125,0.27885,1
ROUGE-1,09612C511190363B24057DB366C3B6B73C37590E.STORY,SYSSUM.TXT,0.56757,0.11230,0.18750,1
ROUGE-1,11F3327ABDFC8B79FD1A57545CC8AE627CB522ED.STORY,SYSSUM.TXT,0.44000,0.09053,0.15017,1
ROUGE-1,154BC48AF7E56E33FAD30A117D6C820FAED720B3.STORY,SYSSUM.TXT,0.54167,0.23009,0.32298,1
ROUGE-1,032525B310CAC7D9A4501F68B5CD43D9C8A6ECB3.STORY,SYSSUM.TXT,0.60976,0.12690,0.21008,1
ROUGE-1,03949FC62BF3A11C819A5C3261B30890DEA9457B.STORY,SYSSUM.TXT,0.53846,0.16000,0.24670,1
ROUGE-1,03B2C256977AEB0331EC46EA4A184450BDE136AD.STORY,SYSSUM.TXT,0.52542,0.15122,0.23485,1
ROUGE-1,143BB0D05798ADFFFCEEB6D1BA39372AA9A8D82C.STORY,SYSSUM.TXT,0.28070,0.20779,0.23881,1
ROUGE-1,1B4B2DD15F30481E157ED72CC4A789A579B1912F.STORY,SYSSUM.TXT,0.46154,0.15652,0.23377,1
ROUGE-1,0E17A5BAC1104CC59649551B0587157D82B893A5.STORY,SYSSUM.TXT,0.40426,0.24051,0.30159,1
ROUGE-1,19DB379F3AC4896FCCD515F39D6AA2675220CE5B.STORY,SYSSUM.TXT,0.56410,0.21782,0.31429,1
ROUGE-1,02F7B954CF3BE775382EEE569A0B219C54A95717.STORY,SYSSUM.TXT,0.52000,0.15476,0.23853,1
ROUGE-1,1A0DBF6BC0B833558E3A5AA41CA168F81DF4DF71.STORY,SYSSUM.TXT,0.61538,0.11552,0.19453,1
ROUGE-1,10D2A345DE55DF7BC0CAFE268FB31E91A9A2CFF5.STORY,SYSSUM.TXT,0.59091,0.06701,0.12037,1
ROUGE-1,0753FC6778AD63EEFF2407C0121755EE168284AC.STORY,SYSSUM.TXT,0.46296,0.09921,0.16340,1
ROUGE-1,0A74AB0EBB290844E61C3630B37FA6FFF8CF2213.STORY,SYSSUM.TXT,0.57692,0.07958,0.13986,1
ROUGE-1,08529A4AE65B3189E6C43F44FE8A49E16F4F34BF.STORY,SYSSUM.TXT,0.59615,0.11232,0.18902,1
ROUGE-1,0A7C90AD6EBD29D3DE72C2EE38CDC43F28FBBCC7.STORY,SYSSUM.TXT,0.59459,0.06548,0.11796,1
ROUGE-1,18F9B3EE70DA0F01C772F4B33B268CFE4B2ECB18.STORY,SYSSUM.TXT,0.53488,0.12994,0.20909,1
ROUGE-1,1B5C6BA10F9885AC9ECD183403B9C7A2AA77BD37.STORY,SYSSUM.TXT,0.48077,0.10870,0.17730,1
ROUGE-1,1675278FCF6083799B51BA784F85A0DD14DA40E7.STORY,SYSSUM.TXT,0.58065,0.21429,0.31304,1
ROUGE-1,0F880987515634BE60792688D76FF3FD41EE3E1A.STORY,SYSSUM.TXT,0.51163,0.08240,0.14194,1
ROUGE-1,1B8A5800DD8AED90D705C8BA14194B784A9944EF.STORY,SYSSUM.TXT,0.47917,0.23469,0.31507,1
ROUGE-1,1AD4B56143438350CD6B98932C508621130C07E7.STORY,SYSSUM.TXT,0.59091,0.16774,0.26131,1
ROUGE-1,06A048030966A72E9463390AB3AC7A1D78C6F51C.STORY,SYSSUM.TXT,0.40000,0.08000,0.13333,1
ROUGE-1,04E711E1D8E89959FF4E1B3D1E156AC51161B6D6.STORY,SYSSUM.TXT,0.59524,0.05760,0.10504,1
ROUGE-1,179BD10081D3C8945142DC41CCBFFF889D73C46C.STORY,SYSSUM.TXT,0.38095,0.07373,0.12355,1
ROUGE-1,0F348547D34CA2CE675FC51FA226C0C0272E5019.STORY,SYSSUM.TXT,0.36735,0.09524,0.15126,1
ROUGE-1,13C91293D6E39D36B74933FB8FF53C2C646331E4.STORY,SYSSUM.TXT,0.35000,0.10370,0.16000,1
ROUGE-1,15DA9C12C5ACEA33D52F362D83FE8F965F0406EE.STORY,SYSSUM.TXT,0.51515,0.10897,0.17989,1
ROUGE-1,134B13EBD106D54E8FFAA57B08A87339B8463AEA.STORY,SYSSUM.TXT,0.38298,0.11250,0.17391,1
ROUGE-1,0F2046A7C6D3BE763AE0B83CCF4FE059138D3177.STORY,SYSSUM.TXT,0.59184,0.18239,0.27885,1
ROUGE-1,138AA98B1D19E2C685271347DE51FD6D59D64EE7.STORY,SYSSUM.TXT,0.60714,0.04607,0.08564,1
ROUGE-1,14BB29C3ECC54A552530ACA193F9F36007364E22.STORY,SYSSUM.TXT,0.53488,0.13772,0.21905,1
ROUGE-1,19054482299A62CA90D27279B7FEA1CEFF2DAC11.STORY,SYSSUM.TXT,0.40625,0.10924,0.17219,1
ROUGE-1,068F5057376F6957E08F5222D7E3B6BD020B5CF9.STORY,SYSSUM.TXT,0.81579,0.08540,0.15461,1
ROUGE-1,051A37223BDC79D6F97EFDDEF0A45F1F2F3D515B.STORY,SYSSUM.TXT,0.42500,0.16038,0.23288,1
ROUGE-1,0C5ED2F28FB7835843E9C2D62A25E077A2CC99B5.STORY,SYSSUM.TXT,0.64444,0.11508,0.19529,1
ROUGE-1,00795AD78E907CCC39D66C327B1509B3CDF99F1C.STORY,SYSSUM.TXT,0.63830,0.11450,0.19417,1
ROUGE-1,0835431B7B65CBF11D6180948A90A1E36E601DD1.STORY,SYSSUM.TXT,0.57692,0.15957,0.25000,1
ROUGE-1,1A2A4413BBD96AE19B9A082D75E81859D8AED1FA.STORY,SYSSUM.TXT,0.61702,0.06888,0.12393,1
ROUGE-1,0F6EE4C2920BA79329DE4A3BAD32C3C727CC7BB5.STORY,SYSSUM.TXT,0.60000,0.11932,0.19905,1
ROUGE-1,072EB9BF0CB05778DCCE898807F35AFC79E16FAE.STORY,SYSSUM.TXT,0.38636,0.12143,0.18478,1
ROUGE-1,025A6BB299C1C6E1C8632E2B601E5A937ED2CBA2.STORY,SYSSUM.TXT,0.63636,0.13725,0.22581,1
ROUGE-1,1A1A21336716E0D03FDC4ED1480E5F300C40C3C1.STORY,SYSSUM.TXT,0.79070,0.07745,0.14108,1
ROUGE-1,1A7A8054368D7FF37AD58AE1EFDFDDD7D7954A95.STORY,SYSSUM.TXT,0.42857,0.05455,0.09677,1
ROUGE-1,1427B71C108FFF885462AC50B3B2120F254630AB.STORY,SYSSUM.TXT,0.29787,0.07955,0.12556,1
ROUGE-1,15D8CC634A8F3E496CFEF547297BF5193AB04ED8.STORY,SYSSUM.TXT,0.56604,0.16854,0.25974,1
ROUGE-1,0B892C043B5899B2F3B69B903D057BC47980189D.STORY,SYSSUM.TXT,0.40741,0.13665,0.20465,1
ROUGE-1,08E95CDF4DA5BC1FF42A0888932B78EA2923685E.STORY,SYSSUM.TXT,0.33333,0.06867,0.11388,1
ROUGE-1,14E2493241A6996B43CBFC876A3F2FD646B5C546.STORY,SYSSUM.TXT,0.54237,0.25397,0.34595,1
ROUGE-1,10A5B30DED6AE1209C2080AF968D2D983CB09F26.STORY,SYSSUM.TXT,0.56522,0.09220,0.15854,1
ROUGE-1,0365C2945C358868792378F941FE317959DF1BA3.STORY,SYSSUM.TXT,0.50000,0.17476,0.25899,1
ROUGE-1,08209C2F2E35B49D267B89D771066BD02E3FB7DB.STORY,SYSSUM.TXT,0.54839,0.06204,0.11148,1
ROUGE-1,0A276F3878F47C60AC264E708E1C6E374352F92F.STORY,SYSSUM.TXT,0.58000,0.17683,0.27103,1
ROUGE-1,0BD57DDB075AE0E64D33065712FDDB445480B5EC.STORY,SYSSUM.TXT,0.39474,0.09317,0.15075,1
ROUGE-1,19806D7F9041E6DC43827809C04DB7B045ABAEC1.STORY,SYSSUM.TXT,0.62857,0.14103,0.23037,1
ROUGE-1,0DBC6234A759B9D2DED3AD3D535E468C672E7A42.STORY,SYSSUM.TXT,0.32075,0.08854,0.13878,1
ROUGE-1,072BFE8F00801397E77277958A01368D80F63421.STORY,SYSSUM.TXT,0.56364,0.12062,0.19872,1
ROUGE-1,15C834099ACD6069D23DE11D423218B8E061237C.STORY,SYSSUM.TXT,0.48148,0.13830,0.21488,1
ROUGE-1,177BE0122CEF95C8166A3C807F78EA3A15AB18E9.STORY,SYSSUM.TXT,0.60000,0.15909,0.25150,1
ROUGE-1,105ABE681EBFA410E9704D47939E34A6E8183D5F.STORY,SYSSUM.TXT,0.33333,0.08280,0.13265,1
ROUGE-1,14306E3AD35A537E30A9EE7ABDAFD8A0CC9C38EF.STORY,SYSSUM.TXT,0.42105,0.10300,0.16552,1
ROUGE-1,198B1639E083633130AB9BE7B159FFBFF6769A64.STORY,SYSSUM.TXT,0.65385,0.04136,0.07780,1
ROUGE-1,00618E25F8475C67E5BE3528022EFA26BDD5258F.STORY,SYSSUM.TXT,0.48936,0.17164,0.25414,1
ROUGE-1,06B80BAF2A899A23EA4E6964247C30FA048DF20D.STORY,SYSSUM.TXT,0.32609,0.13889,0.19481,1
ROUGE-1,10E606FC3E04810CA5B87FB5A7C205D6F50055A4.STORY,SYSSUM.TXT,0.34091,0.12821,0.18634,1
ROUGE-1,17379B6D32244893FA2DB17FE2FCB3314F002BC6.STORY,SYSSUM.TXT,0.42857,0.08491,0.14173,1
ROUGE-1,08F4D1B7D31A0DEDBE106943C31166004BA31203.STORY,SYSSUM.TXT,0.40000,0.12500,0.19048,1
ROUGE-1,13D9F680692BBC93EB2E062011EF165F98AE484C.STORY,SYSSUM.TXT,0.40909,0.06164,0.10714,1
ROUGE-1,02F0591E273E0E58F196307A57FE9DFA455E6E63.STORY,SYSSUM.TXT,0.53061,0.18705,0.27660,1
ROUGE-1,0280767A62D5B0F2CEDF4378636261744B663892.STORY,SYSSUM.TXT,0.47917,0.15132,0.23000,1
ROUGE-1,021CD65CB4FB4C3BE1FD55D8A30FF08246E76574.STORY,SYSSUM.TXT,0.46512,0.10526,0.17167,1
ROUGE-1,1B5174E9A4A2C77CB677D87EBCC8A3098DDC608A.STORY,SYSSUM.TXT,0.38710,0.12121,0.18462,1
ROUGE-1,03723A76E31F87502922B7EF4B33808D8CEF7918.STORY,SYSSUM.TXT,0.43902,0.03922,0.07200,1
ROUGE-1,14BEE5370C14A16515C3146EA5591A240CAB092D.STORY,SYSSUM.TXT,0.37838,0.07179,0.12069,1
ROUGE-1,02E5AC3F1C674ECBAB06C7F596540F684EAFB492.STORY,SYSSUM.TXT,0.66667,0.08696,0.15385,1
ROUGE-1,0136EEBB656B1D04C18EADE5A694844D069C97E7.STORY,SYSSUM.TXT,0.47368,0.09310,0.15562,1
ROUGE-1,01A4C31112F1CEEEEBBE8DCE862F14F6792C03A3.STORY,SYSSUM.TXT,0.52778,0.17757,0.26573,1
ROUGE-1,118CFE16C50E23FE5F38E11C14ADBCADE8EB1289.STORY,SYSSUM.TXT,0.43939,0.25664,0.32402,1
ROUGE-1,08328783270424A5BB579392813A6DCA5F079A26.STORY,SYSSUM.TXT,0.54762,0.19658,0.28931,1
ROUGE-1,03E202EC0F7D468AF4434715DDAA67CA3FAFEF40.STORY,SYSSUM.TXT,0.73810,0.09779,0.17270,1
ROUGE-1,07B8203B6084395CBD6F6FC1CB1AC841F575C6C1.STORY,SYSSUM.TXT,0.44898,0.12717,0.19820,1
ROUGE-1,0EA450D929D3B2E6BBC8C37FCAAF162CB71E483D.STORY,SYSSUM.TXT,0.63830,0.14019,0.22989,1
ROUGE-1,0821779C96E6ED301377A0CF09A5B7F622820FFC.STORY,SYSSUM.TXT,0.40351,0.09544,0.15436,1
ROUGE-1,12405725B5867E3537EC046A7CDDF941D95C16B5.STORY,SYSSUM.TXT,0.59677,0.09320,0.16122,1
ROUGE-1,13FCF0BC4C345B13F73D590FFB0457B6CAB5AA2D.STORY,SYSSUM.TXT,0.54717,0.08262,0.14356,1
ROUGE-1,076042A9FC5ECD5B9794BC8D9174F3FB475CAA2F.STORY,SYSSUM.TXT,0.38000,0.16667,0.23171,1
ROUGE-1,13436C586D82F43659702F4D09D75725590EA735.STORY,SYSSUM.TXT,0.42500,0.15741,0.22973,1
ROUGE-1,0AC72CCE0D0219B1B13D5EADC75230BED6D4AF16.STORY,SYSSUM.TXT,0.44000,0.12360,0.19298,1
ROUGE-1,139C43D52190B7DF94E5114CBA22E9C213D76E0B.STORY,SYSSUM.TXT,0.53125,0.21384,0.30493,1
